"","rep","code","our_beta0","our_beta1","our_beta2","cc_beta0","cc_beta1","cc_beta2","naive_beta0","naive_beta1","naive_beta2","gs_beta0","gs_beta1","gs_beta2","eta0","eta1","eta2","n","q"
"4421",4421,0,1.99746483454458,3.00322242585333,3.99981493410973,1.99746483454458,3.00322242585333,3.99981493410973,2.11987780981158,2.84322096241978,4.00972503724585,1.99530366606418,3.00539263497113,3.99981262425405,-2.22094508816051,4.33987772189263,0.560221710956153,1000,0.9
"4422",4422,0,2.0001167621078,2.99991590732064,3.99998077945242,1.99893266705307,3.00096770103005,4.00003256847899,2.44485488669526,2.45905974330016,4.03545864287508,1.99961367967229,3.00034456312589,4.00001020274809,-1.91808123501149,4.15487195649671,0.36545776100805,1000,0.9
"4423",4423,0,1.9998927546286,3.00043380602915,3.99988832795484,1.9998927546286,3.00043380602914,3.99988832795487,2.27897406627929,2.63435276558004,4.02537355291864,1.99969123140369,3.00064433917227,3.99988580311428,-2.53983346388468,4.68846882391736,0.495159651201056,1000,0.9
"4424",4424,0,1.99695201433544,3.00409918479239,3.99969452822777,1.99561320265767,3.00536486910659,3.99972396144294,2.61919562113699,2.28746499095874,4.03463016071758,1.99627956843145,3.00472239951118,3.99971424342766,-1.82024016121702,3.97805852959897,0.55871172541092,1000,0.9
"4425",4425,0,2.00186436417603,2.9990739005055,3.99968129077091,2.00165026387028,2.99907793826889,3.99975131830866,4.13141132749381,1.57239775046818,3.64983821403902,2.00176606810975,2.99908103939459,3.99971230082713,-2.14735334917953,4.41511265343758,0.508339282358764,1000,0.9
"4426",4426,0,1.99623330936592,3.00343054195892,4.00010280351385,1.99623330936592,3.00343054195892,4.00010280351386,3.19053472545458,1.65052222338335,4.04888665811145,1.99650128698949,3.00324501397905,4.00007746644975,-2.30960584453382,4.36712046746204,0.306121241870673,1000,0.9
"4427",4427,0,1.99627844972676,3.004054205437,3.99991964444179,1.99340462771653,3.00697591494563,3.99990503686512,2.32052865343795,2.59393087660448,4.027716974715,1.99497944815652,3.00535241942866,3.99992082641443,-2.06501456523498,4.33724915049073,0.690444889451161,1000,0.9
"4428",4428,0,2.00200846122252,2.99770975896288,4.00011192853409,1.99874801006067,3.00127330002236,3.9999955358045,1.97800244640536,2.89725781697251,4.03060629491073,2.00093303582619,2.99890907481638,4.00006454587534,-2.28597705480654,4.26303292560818,0.478603466174719,1000,0.9
"4429",4429,0,2.00248244115998,2.99755300459456,4.00001061510652,2.00158177286122,2.99862693388566,3.99994613897047,3.32075901323991,1.58453841104634,4.03002974180797,2.00194573320957,2.99813077574372,3.9999937447155,-1.99623724617156,4.27442041476268,0.839635534375788,1000,0.9
"4430",4430,0,2.00242861553466,2.99755667398296,4.00001661391541,2.00242927662702,2.99755732197123,4.00001373735254,4.1702851586585,0.784652982399022,4.013583833777,2.00166320693409,2.99816577313276,4.00006328712249,-2.31575313649268,4.67679915407297,0.753948346900202,1000,0.9
"4431",4431,0,1.99631734394697,3.00392363261328,3.99994549426601,1.99631761666803,3.00392389643589,3.99994785621127,2.44505823080836,2.54411904130957,4.00291479889916,1.99335922535281,3.00670590034261,3.99999422296512,-1.77913452519747,3.76950457952382,0.568043817364887,1000,0.9
"4432",4432,0,2.00193333887189,2.99786937494142,4.00002508335057,2.00040745364841,2.99872107081318,4.00027048084648,2.31591852268023,2.52290643232785,4.0495653064986,2.00118074235632,2.99829542213295,4.00014491497912,-2.23270973472312,4.54794532125296,0.371803194462185,1000,0.9
"4433",4433,0,1.99809698479891,3.00167091032709,4.00010259760734,1.99767921748462,3.00164543622205,4.00024458642327,3.55226402607887,1.34112331500314,4.03502346417451,1.99786462821068,3.00166976927399,4.0001781853581,-2.33913015877819,4.37711442827922,0.501706163545354,1000,0.9
"4434",4434,0,2.00308305065912,2.99751973985931,3.99979021417712,2.0048502423883,2.99681780571796,3.99938219473387,2.53789371850447,2.17767716848813,4.10472423949479,2.00391358430936,2.99717192815444,3.99960578519408,-2.39001591934071,4.38781006288591,0.344580895283595,1000,0.9
"4435",4435,0,2.00376192980261,2.99603391405008,4.00007105624225,1.99530677411417,3.00388157854381,4.00025966734418,3.20424105370175,1.5825273448982,4.06240167426132,2.00312350233241,2.99637682947104,4.00016334007456,-2.19245233108649,4.422901856975,0.410659105087147,1000,0.9
"4436",4436,0,1.99732551276413,3.00237178629686,4.00007774636808,1.99732548987483,3.00237175979653,4.00007876372327,2.98496416749276,1.90007356725291,4.03308481792351,1.99727297004312,3.0024789254392,4.0000619293846,-2.24115754106988,4.42597970953864,0.714797997317367,1000,0.9
"4437",4437,0,2.00118788947564,2.99951244216167,3.99968861463236,2.00103886351339,2.99960678485772,3.99973422620614,5.36586206475437,2.18852510696074,2.64107295868446,2.00108957634731,2.99956737328251,3.99971850793529,-1.71116065048665,4.00101437013593,0.881817283475806,1000,0.9
"4438",4438,0,2.00092747815555,2.99871837751192,4.00013893838872,1.99951894448706,3.00000986200538,4.00019449693953,2.99615117458092,1.82951553117615,4.06541304628857,2.00019834624057,2.99937474085004,4.00017243617429,-2.40644145730361,4.42627728644326,0.35609561890238,1000,0.9
"4439",4439,0,2.00265381125258,2.99731728976337,4.00005385628619,2.00207712926916,2.99747383266095,4.00020317092339,3.9811763487227,0.8893703263901,4.04823236750623,2.00234598552826,2.99740892360027,4.00013219663918,-2.08438326941015,4.43790403220105,0.267422625767126,1000,0.9
"4440",4440,0,2.00046927511747,2.99961419651132,3.9999868244162,2.00086146904247,2.99926263164776,3.99997926931222,2.62799118344739,2.23770666582487,4.04518743029971,2.00065944770126,2.99942418060089,3.99999045125279,-2.34213252594837,4.32223537118563,0.597945190040249,1000,0.9
"4441",4441,0,2.00110940273451,2.99912955417005,3.99988240708836,2.00182677899664,2.99863462864559,3.99981340185333,3.92827803181642,0.973212314357395,4.03401938480027,2.00140859143276,2.99890242559803,3.99986138642949,-2.27835308090312,4.49132165970365,0.496581499524871,1000,0.9
"4442",4442,0,1.99358715322958,3.00589453848609,4.00014693488299,1.99271599534769,3.00704072968141,4.00000313937029,3.89392033742163,1.07761503478051,4.01029482020389,1.99315042500555,3.00631980620413,4.00014195628453,-1.87480600385835,4.16855616662687,0.569990556968661,1000,0.9
"4443",4443,0,1.98299323692505,3.0167774273851,4.00007228848972,1.98316968476612,3.01644294278259,4.00012576524758,2.38188725101495,2.58828760764963,4.00996370892141,1.98303886531012,3.01666527011366,4.00009498816832,-2.26028634582176,4.52975561522381,0.579117688276299,1000,0.9
"4444",4444,0,1.99919448932237,3.00114773568614,3.99988817178143,1.99917565398713,3.00109221546705,3.99992770706689,3.88389182072705,2.22454382796223,3.41837901674201,1.9991790275678,3.00111916627206,3.99991008241731,-1.8343818292523,4.46050420448796,0.50273381175463,1000,0.9
"4445",4445,0,1.99948304661797,3.00107478010357,3.99980610504099,1.99913633804868,3.00097351527659,3.99994923664861,4.47189150429815,0.455619936464956,4.02345558718986,1.99933496560531,3.00100590583743,3.9998760368227,-1.93436455585426,4.20444910058607,0.582229744742337,1000,0.9
"4446",4446,0,2.00128319959396,2.99816033462528,4.00018338110054,1.99965082175655,3.0000575041078,4.00009379555179,2.49323166759282,2.45343952391864,4.01798633737569,2.00058801892039,2.99897188231698,4.00014422086889,-2.06318109204599,4.06083603030421,0.653047162417313,1000,0.9
"4447",4447,0,1.99382352850724,3.00553325503294,4.00018166056361,1.99649488893726,3.00238109618212,4.00035524619583,4.78687268682811,-0.00356915170499955,4.07339748736721,1.99501336564506,3.00409485059264,4.00027181529817,-2.36749845672572,4.66808849735606,0.314509443058014,1000,0.9
"4448",4448,0,2.00061409916323,3.00056225854752,3.999422820359,1.99980059481122,3.00119828507056,3.99950694458436,3.31066622978922,1.72339045359423,3.95307257439776,2.00021451206868,3.00086189427677,3.99946928929657,-2.38268596543249,4.64021167542534,0.448625501854076,1000,0.9
"4449",4449,0,2.00019487401438,3.00062160390484,3.99970601250247,2.00045494726645,3.00074022423122,3.99958000533747,2.2601147970836,2.57084448931553,4.03529273096799,2.0002930254181,3.00068917932263,3.99965129365503,-2.49301499179467,4.71761710279216,0.493460720551067,1000,0.9
"4450",4450,0,1.9995234839528,3.00088506881133,3.99979209156082,1.99962680851777,3.00085090059727,3.99976614713112,3.13272971786336,2.21467643432424,3.77814683411904,1.99955644593425,3.00086927186946,3.99978614487932,-1.96118181576824,4.09233118123143,0.726572030459237,1000,0.9
"4451",4451,0,1.9963436342123,3.00369049885865,3.99996596099775,1.99286613722881,3.00720456703209,3.99995449854801,4.14601623041678,0.797125043280399,4.02162804911542,1.99464704463573,3.00538066535798,3.9999696981698,-2.41914658822316,4.71584912800645,0.566279414005114,1000,0.9
"4452",4452,0,1.9943792133372,3.00468655361958,4.00042035167671,1.99462531242186,3.00451770432919,4.00041411703381,2.82025542310113,2.13701414907836,4.01705859217116,1.99443962333243,3.00464433739082,4.00042348262433,-2.07927182731375,4.21810750879755,0.631533849245073,1000,0.9
"4453",4453,0,2.00395397012081,2.99527176752104,4.00023342409371,2.00547936180211,2.99438322779458,4.00004066079357,2.60587426845482,2.28847831379035,4.03261993508057,2.00461797025997,2.99486132004185,4.00015775274456,-2.38621755643669,4.65728026955478,0.597152262906532,1000,0.9
"4454",4454,0,2.00719205867577,2.99288900673573,3.99995681885182,2.00241626414196,2.99772814301548,3.99994287519666,4.15201738074171,0.768334341522137,4.02831585613561,2.0048867543721,2.9951953601813,3.99996091112641,-2.14414955889383,4.31909815415637,0.622530720340245,1000,0.9
"4455",4455,0,2.00024140421286,3.00060828454227,3.99954895614521,1.99960155420411,3.00080996960952,3.99969977594741,2.18708354746765,2.82666690126239,3.96086079286331,1.99992213372455,3.00071845895954,3.99962228515747,-2.45390272509139,4.67606680951937,0.218287414604616,1000,0.9
"4456",4456,0,1.99939210114513,2.99999191284145,4.00024297764903,1.99973532306316,2.99994522773598,4.00014218715327,4.36721722765671,1.51664432089016,3.53924535777538,1.99953459769079,2.99997002969048,4.0002024618257,-1.86770554019271,3.89987732954849,0.567373478165975,1000,0.9
"4457",4457,0,1.99997252012902,2.99995422466749,3.99997990568425,2.00001441707654,3.000113717466,3.99995683149357,2.54102931063083,2.68150556609749,3.87103050941295,2.00002914392975,3.00001781876846,3.9999541232964,-2.37334359204336,4.66503437412703,0.429604757424332,1000,0.9
"4458",4458,0,1.99658509305095,3.00367494185989,3.99999930873649,2.002093472405,2.99794592332504,4.000122083626,2.93178826678138,1.88680499663702,4.05638427538467,1.99724468858328,3.00293870909862,4.00004239613454,-1.94569032891406,4.05209715556587,0.533371180121111,1000,0.9
"4459",4459,0,1.99926969769802,3.00094844109234,3.99995182291048,1.99724652748604,3.0032874336094,3.99984710811721,3.67663269203836,1.21383336531922,4.0367261377634,1.99829427083163,3.00204835758826,3.99991113216219,-1.98015034182321,4.01444192977653,0.622385731376336,1000,0.9
"4460",4460,0,2.00389576327081,2.99567419498983,4.00009914173151,2.00392348956841,2.99566759709311,4.00009405565073,2.93053678752247,1.83863484651054,4.05723011961819,2.00393263853458,2.99559578314163,4.00010968097821,-2.08578066566149,4.06204540510237,0.361751820876916,1000,0.9
"4461",4461,0,1.99766206016439,3.00246482161998,4.00001816663615,1.99722037856027,3.002604190085,4.00015090466135,4.09596711483648,0.645864915209716,4.08451416298333,1.99749343190912,3.00251858663926,4.00006563531067,-2.28009406776623,4.67732409835851,0.520293545665243,1000,0.9
"4462",4462,0,2.00663780284477,2.99396860889531,3.99979589126181,2.00047247475391,2.99976337945342,3.99993619222002,3.3793448869906,1.55357787107289,4.02495347035628,2.00370893168265,2.99671015029458,3.99986711901221,-2.28307231353075,4.70607779756558,0.303628341334,1000,0.9
"4463",4463,0,1.98933300276377,3.01093336165354,3.99992356802843,1.99068329266188,3.00945984240398,3.99996435563376,2.32034799772153,2.64642709511403,4.01080327908458,1.98982264375316,3.01037771458099,3.99994562469904,-2.50808936232811,5.0319474218767,0.463830052704344,1000,0.9
"4464",4464,0,2.00411125629248,2.99566368679793,4.00006389192978,2.00565639921343,2.99427010565198,4.00002377793238,2.49940215851441,2.43830145819058,4.02004883125229,2.00486492069347,2.99498066932407,4.00004512369509,-2.07933813726653,4.46148194243349,0.541437068345945,1000,0.9
"4465",4465,0,2.00175071832907,2.99763009569979,4.00026263211649,2.00231699519436,2.99701051398698,4.00026555056691,2.34978486841287,2.60344817687496,4.01567911522088,2.00203265112416,2.99733909578544,4.00025956027436,-2.09039409188349,4.56153277147,0.499783053161859,1000,0.9
"4466",4466,0,1.99747606673166,3.00278914236418,3.99991340157266,1.99721794726108,3.00321688682128,3.99986163042394,2.52582124022761,2.36325651044509,4.0338194558613,1.99731789848836,3.00299629487151,3.99989899957027,-2.14642811966884,4.37216136286436,0.251476736711905,1000,0.9
"4467",4467,0,1.99646400603068,3.00319792033356,4.0000664421073,1.99646398747659,3.00319790235841,4.00006609263721,2.43328953741779,2.48808506114217,4.02307104157195,1.99658743953402,3.00308889243539,4.00006190719067,-2.05821290731217,4.30133425805909,0.52331630874962,1000,0.9
"4468",4468,0,1.98954881328933,3.01065399073164,3.99994843098977,1.9895488130799,3.01065399075506,3.99994842028655,2.32885515215662,2.6431080127774,4.00796718378988,1.99191964772163,3.00829213525657,3.99994583864614,-2.07574162723693,4.31686861353839,0.457796708957993,1000,0.9
"4469",4469,0,1.99557415044885,3.00430693626476,4.00002510748671,2.00458244501964,2.99551357053014,3.99994273069864,3.83847710334122,1.1465955326939,4.00467664396077,1.999565787134,3.00033667403891,4.00001454625628,-1.96889295454561,4.30815995894796,0.748236821684174,1000,0.9
"4470",4470,0,2.00724779383511,2.99264061113633,4.00003166644076,2.00724720637204,2.99264001551988,4.00003111977562,2.57464238838593,2.41610632319852,4.00241806818047,2.00526866009912,2.99467104204958,4.00001772691015,-2.22873315823641,4.81064904806704,0.753856960831818,1000,0.9
"4471",4471,0,2.00146600573316,2.99865305235029,3.99997526804527,2.00141586382193,2.99860247847321,3.99999979946904,4.4902338777354,0.268645092389756,4.06146379124322,2.00146898556676,2.99864809675695,3.99997531322667,-2.54516965088054,4.74706647708475,0.588998618890274,1000,0.9
"4472",4472,0,1.9989137252763,3.0004678721054,4.00020575797579,1.99921501290772,3.00036041522538,4.00013994590664,2.93825603546032,1.83690630963407,4.07474865749627,1.9990720831292,3.00039970638232,4.00017525478923,-1.89579696451573,3.87990738198724,0.523367847145774,1000,0.9
"4473",4473,0,2.00336362876685,2.99709592362507,3.99986058082849,2.00333910934937,2.997071387352,3.99986351040714,3.86263074884871,1.11471496912096,4.00595946311315,2.00131503341679,2.99875297498622,3.99997070058285,-2.10831740150617,4.13986580229424,0.654046695702018,1000,0.9
"4474",4474,0,1.99641902888338,3.00387372131235,3.99986981289912,1.99561044502997,3.0042655364254,4.00008389859804,2.28945330516897,2.61127630548468,4.03280561626611,1.99616644837948,3.00409266296276,3.99989229688832,-2.56378303116601,4.74008313488498,0.419846145298937,1000,0.9
"4475",4475,0,1.99990521252868,2.99901548256554,4.00039836068476,2.00012513684508,2.99891147742475,4.00036466473335,2.53404635182428,2.33266015660238,4.04481083131899,1.99999218602041,2.99894813129828,4.00039482147075,-2.47604754108767,4.61748767302431,0.511430234103146,1000,0.9
"4476",4476,0,1.99600909848684,3.00445557203587,3.99986308747163,1.9960090249232,3.00445549745204,3.99986218382137,2.6478095146424,2.27447023241591,4.0207915167421,1.99586552847022,3.00463792132301,3.99985191377293,-2.42031827509344,4.88130098018434,0.352582561258896,1000,0.9
"4477",4477,0,1.9930881192864,3.00639509745428,4.00016970386571,1.99650262666587,3.00281260377175,4.00021243597115,2.599057127553,2.36200406375361,4.01260494111504,1.99469832738865,3.0046806104043,4.00019960194911,-2.4220481073723,4.73889646836092,0.507275945159789,1000,0.9
"4478",4478,0,2.00156826595726,2.99948151307325,3.99967566667389,2.00076970770176,2.99964850200648,3.99988427062234,3.27193333556806,4.42531505222296,2.88857853704994,2.00113683624291,2.9995783806788,3.99978630725607,-2.50999957131497,4.6168439301925,0.172231016920566,1000,0.9
"4479",4479,0,1.99999138798439,2.99942592277987,4.0002392331907,2.0038107144226,2.99638675247839,3.99998421863646,3.3599655871172,1.45152959080878,4.06662825968744,2.001279957614,2.9984502351289,4.00013802329186,-2.21706973718206,4.32536805483312,0.26784377510209,1000,0.9
"4480",4480,0,1.99366926926464,3.00586283862434,4.00016794462355,1.99358658176052,3.00634288922303,4.00002107839075,3.35432140191608,1.57994752752028,4.02356233510654,1.99360007742634,3.00608897528934,4.00011027820894,-2.49693767079808,4.7121223749959,0.681309394115833,1000,0.9
"4481",4481,0,1.99954979842301,2.99998232842845,4.00014904239147,2.00070154947187,2.99878798472836,4.00016203562611,3.00655845478048,1.87359693885944,4.03966423325396,2.00009304511388,2.99939937924349,4.00016229418316,-2.74767666010548,5.04981276604945,0.404847170093346,1000,0.9
"4482",4482,0,1.99566777816623,3.00382940038272,4.0001770001599,1.99524214243237,3.00429602418039,4.00018248776862,2.67439919565941,2.28137837368142,4.01511046334592,1.99545940740339,3.0040278820353,4.00019029503908,-2.20541964156273,4.33587804828198,0.658723348778165,1000,0.9
"4483",4483,0,2.003562113644,2.99690698027159,3.99982537471837,2.00401875293244,2.99578872448005,4.00005671572659,2.70447887810735,2.19731766576481,4.03272631909384,2.00377115275956,2.99636254480401,3.99994300126786,-2.36186206231886,4.69565838767123,0.257533978778322,1000,0.9
"4484",4484,0,1.99969600711081,3.0003468013073,3.99999226857006,1.9996511958944,3.00042992300572,3.99991632236499,3.38209157924875,1.35711700360329,4.08959952976593,1.9996452554121,3.00038692171059,3.99996962155447,-2.06546089718014,4.54241670208201,0.272654384355928,1000,0.9
"4485",4485,0,2.00285542803298,2.99695226668437,4.00003507679081,2.0028553275422,2.99695216571759,4.00003525443401,2.22546471422937,2.72648821018276,4.01190742586854,2.00272885531519,2.99705756968334,4.00004044918703,-2.07257345611417,4.30236661671022,0.73435493527917,1000,0.9
"4486",4486,0,1.99170606494687,3.00911506143354,3.99979582752256,1.99170606560937,3.00911506214347,3.99979582991199,2.62738297766205,2.35812206733847,4.00344618122703,1.9929721358827,3.00784279810801,3.99979730697624,-1.95495294543401,4.33624563457027,0.671050709734279,1000,0.9
"4487",4487,0,2.00697009338119,2.99303663930818,4.00000388501325,2.0069684312469,2.99303495001005,4.00000030163183,2.59102768458206,2.36494901978321,4.01195101417783,2.00563570622446,2.99450095858179,3.99996595126503,-2.52586388923195,4.70663972430104,0.539579479692492,1000,0.9
"4488",4488,0,1.99752842084435,3.00244529494065,4.00003950823911,1.99752602120174,3.0024429292179,4.0000296680541,2.43062784642725,2.29706504014867,4.07510147501918,1.99779185374801,3.00221836712481,4.00002252408261,-2.17615074254112,4.60172639521268,0.260668554240104,1000,0.9
"4489",4489,0,1.99631563110962,3.00323566519322,4.00017348164577,1.99654281402596,3.00285913790886,4.00021907902059,3.65085662050082,1.21398705204691,4.04661618831654,1.9964146423672,3.00304463722999,4.00020346000583,-2.38651101360935,4.46083154143978,0.413766921364534,1000,0.9
"4490",4490,0,1.98915254878973,3.01103827151898,3.99996210001685,1.98915254878973,3.01103827151898,3.99996210001685,4.42557152231584,0.508227008843625,4.02038404677713,1.98989144994624,3.01030790160673,3.9999595457435,-2.22750181367861,4.43993602335488,0.561657482305273,1000,0.9
"4491",4491,0,1.99815977039962,3.00144460312165,4.0001023838461,1.9981581417314,3.00144301328805,4.00009783404916,3.543708301291,1.40414622675794,4.01491557004765,1.99947652362599,3.00032918956829,4.00004014574102,-2.23757332788479,4.62115182636509,0.44685651845386,1000,0.9
"4492",4492,0,2.00047336956315,2.99892243557973,4.00030576941057,2.0003763748331,2.99931837341176,4.00019471350861,2.30055063579272,2.53796669259523,4.01232717531164,2.00040251568962,2.99911449902442,4.00026143485252,-2.38147861797843,4.55860389601452,0.293360641887599,1000,0.9
"4493",4493,0,1.99927569619009,2.99996848609731,4.00023466631167,1.99946728706807,2.99981779569853,4.00022811111339,2.26546055929253,2.66381997260779,4.02168385034459,1.99935300020322,2.99987594259846,4.00024272579431,-2.18856604388981,4.43411056822013,0.761548935827673,1000,0.9
"4494",4494,0,2.00411119352726,2.995997054635,3.99996148476841,2.00345649992129,2.99665840726758,3.99995725829746,2.96565208900997,1.99135810262117,4.0131575265115,2.00382146032619,2.99625112172021,3.9999719286063,-2.11458273469815,4.21787327964128,0.534098760631495,1000,0.9
"4495",4495,0,1.99637206831696,3.00355751193429,4.00003848525988,1.99186879989243,3.00798785897044,4.00006629095999,2.71890710947086,2.24051332904446,4.01349733136333,1.9943403488958,3.00553012809836,4.00006034833559,-2.06684014027735,4.33839833698244,0.415811724244696,1000,0.9
"4496",4496,0,2.00322324781361,2.99755050540856,3.99967447790209,2.00336284189594,2.99748835151034,3.99964830953249,3.13003046295847,1.78299502161348,4.01059450937022,2.00326624757645,2.99752329957286,3.99967069398602,-1.82482386660813,3.97610652816511,0.507547133849185,1000,0.9
"4497",4497,0,1.99750728586189,3.0022709843389,4.00005309885374,1.99750728423145,3.00227098298755,4.00005309573723,2.00463399041357,2.83506315457725,4.03706252581969,1.99772649923382,3.00206194668948,4.00005072671303,-2.78504099978564,4.7840948719047,0.439769384115028,1000,0.9
"4498",4498,0,1.98992494959727,3.00985367441502,4.00006995264785,1.99049773904443,3.00911617718918,4.00012212915684,3.72222113213408,1.18160884809445,4.03173489093503,1.99022073706185,3.00945342291704,4.00010388073198,-2.25461312634678,4.31884017397615,0.576651375961842,1000,0.9
"4499",4499,0,2.0012838514441,2.9989633221867,3.99992500350888,2.0012790471093,2.99895885297238,3.99991291845025,4.11556628872304,1.33569633752073,3.76003715863792,2.00128866356826,2.99894278435709,3.99992352990761,-2.62549551302302,4.74690498441234,0.600227737500321,1000,0.9
"4500",4500,0,2.00422556171362,2.99606893517392,3.99988185982026,2.00422685025051,2.99607021036719,3.99988859130808,2.08668411207605,2.86797966355752,4.01329360223942,2.00354392597448,2.99663971044332,3.99991937954957,-2.46585855386184,4.63600176526185,0.556194255726825,1000,0.9
"4501",4501,0,1.99724830271178,3.00313176464769,3.99985580930319,1.99589268616872,3.00408847688282,3.99998495766148,2.45516045128741,2.47313885289837,4.02303681871965,1.99662017636529,3.00352841197123,3.99993171108334,-2.20589867091976,4.32772591144295,0.342846124593757,1000,0.9
"4502",4502,0,1.99833900934902,3.00198020348762,3.99990542746552,1.9990993942347,3.00132098404687,3.99986462020165,4.07299530906905,0.734887849223108,4.06365200645806,1.99869166682049,3.00164916256023,3.9998957793833,-2.34427317909366,4.63210229784382,0.708031805792915,1000,0.9
"4503",4503,0,1.98589199761117,3.01217825993604,4.00062163308105,1.98405098738194,3.01489816386392,4.0003188637412,4.44301292804701,0.517038451729234,4.01447659361851,1.98495930010385,3.01348399138037,4.00049352515037,-1.96430945041174,4.26780328372345,0.622683206118599,1000,0.9
"4504",4504,0,1.9986447460641,3.0021410116912,3.99970427922278,1.9986379269754,3.00217944482474,3.99967469676739,1.97747937657085,2.84130975691986,4.05492335330927,1.99861826417753,3.00216134180462,3.99969916278887,-2.30095298173655,4.49385473752631,0.391308255812886,1000,0.9
"4505",4505,0,1.99589771020424,3.0048265067611,3.99979040875998,1.99589763286609,3.00482642871759,3.99979059903812,2.16721881508309,2.79250494392394,4.01290204908724,1.99586959034318,3.00489624373519,3.99977686527187,-1.99880345520275,4.11261576484693,0.568036100856734,1000,0.9
"4506",4506,0,2.00387460185007,2.99622699051551,3.99991853805484,2.00346014747058,2.99642413281659,3.99998520350571,2.81892057194128,2.03157629265924,4.0442547496902,2.00368058994384,2.99632567350394,3.99994783303655,-2.5719774981174,4.78313133728521,0.519908383473582,1000,0.9
"4507",4507,0,1.99927231236608,3.00077792569616,3.99996113290655,1.99898644044599,3.00084485819759,4.00003681045438,3.76400428046985,1.23198695765151,3.96183476381617,1.99912963943789,3.00081309186774,3.99999877745368,-2.31615532180673,4.52529462222554,0.608231551044466,1000,0.9
"4508",4508,0,1.99941346834067,2.99981299276801,4.00030357826936,1.99953287151534,2.99978947025528,4.00025447326911,3.03364373757392,1.98140641913175,3.95302904719525,1.99945234335056,2.99980196200478,4.00028695343957,-1.97151684080151,4.14054833410674,0.446425897809592,1000,0.9
"4509",4509,0,2.00108104684463,2.99930339025593,3.99981055178067,2.0010240121106,2.99923197567649,3.99985421537259,1.91056655427273,2.8668422600263,4.05966674392736,2.0010507850419,2.99926470509065,3.99983417771575,-1.99336254500722,4.07715818083438,0.435619364535253,1000,0.9
"4510",4510,0,1.9919878677904,3.00737057541305,4.000228610715,1.99189632179308,3.00749855835888,4.00022148795868,2.31525278952444,2.60807980732388,4.02527395927188,1.9918771457445,3.00746308041707,4.00023735515009,-2.22321408770127,4.44236022808585,0.43808620766526,1000,0.9
"4511",4511,0,1.99503883122242,3.00477244684627,4.00007734278845,1.99703226314142,3.00317669861267,3.99993215659296,3.04795303085933,1.84357371890634,4.04312512304093,1.99596827269985,3.00400599018423,4.0000191053061,-2.08444593126753,4.14273016183432,0.470040725064836,1000,0.9
"4512",4512,0,1.99750003209747,3.00276333142682,3.9999456435221,1.99732484253052,3.00258817182994,3.99995502239827,2.25053456962608,2.69956899620133,4.01412146773213,1.9971918341184,3.00208490567601,4.00022552132331,-2.51653695438753,4.64033776698846,0.597946739814038,1000,0.9
"4513",4513,0,2.0042043077826,2.99587441127255,3.99995670617375,2.00466177242226,2.99547883554129,3.99993692670789,4.40472176792432,0.453022451082887,4.04602077459066,2.00435939956319,2.99572436284363,3.99995582082412,-1.94321431806709,4.14844766540562,0.59872895842558,1000,0.9
"4514",4514,0,2.00041208703741,2.99893242326558,4.00028199705802,2.00399126262758,2.99610779892836,3.99997661454658,4.9306437969894,0.0174482647970515,4.02254102275912,2.00226860114004,2.99739667687121,4.0001526825941,-2.11285055784413,4.63567995717906,0.877479384906541,1000,0.9
"4515",4515,0,2.00530317212956,2.99449991618662,4.0000319383085,2.00530317212956,2.99449991618662,4.0000319383085,2.96030366184978,2.00007945531588,4.01143000661713,2.00440133200528,2.99553915594894,3.99999263848035,-2.15023910107749,4.44689356519815,0.482288811251202,1000,0.9
"4516",4516,0,1.99894924478692,3.00060153531612,4.00016101179835,1.99893342033983,3.00052759441935,4.0001896627664,2.62776391274764,2.51066941384609,3.89689857558931,1.99892765797331,3.00056507686759,4.00018049329687,-2.41163167507329,4.62979633293285,0.444616983402573,1000,0.9
"4517",4517,0,2.00176300525932,2.99823565175636,4.00001438534038,2.0017630844625,2.99823573185533,4.00001644570623,2.23387789663793,2.49401106827411,4.07217761387268,2.00174875744471,2.99820391094619,4.00002797663541,-2.40058918810375,4.59062051128595,0.139487903212968,1000,0.9
"4518",4518,0,1.99588880431284,3.00429921404374,3.9999433069511,1.9994859788535,3.00127778874674,3.99973671745694,3.03436304603545,1.91580333325512,4.01725404302672,1.99763747880165,3.00275223699164,3.99987518661492,-2.24198697700726,4.61389795953541,0.467425979610762,1000,0.9
"4519",4519,0,1.99906637737735,3.00096447166662,3.99998694143476,1.99906637737735,3.00096447166662,3.99998694143476,4.22124679285757,0.733087190366559,4.01337751574546,1.9992564123287,3.00079041800805,3.99998237239412,-2.53543656147023,4.92050294390383,0.346270616077946,1000,0.9
"4520",4520,0,1.99607689550049,3.00427806434733,3.99987437026687,1.99488756838027,3.00528947420638,3.99992669975471,4.8045441841334,-0.00587818323460737,4.06097148223757,1.99554393266769,3.00471088289708,3.99990525701818,-2.15462396058644,4.65727315027909,0.278369386156001,1000,0.9
"4521",4521,0,1.99115273264943,3.0089450425563,3.99990418743816,1.99317862889935,3.00700316884253,3.99988065073487,3.62378232154713,1.35241272546632,4.0083406107987,1.99199908894599,3.00811884658497,3.99990021794365,-2.12360742108543,4.63926059482215,0.368199028799998,1000,0.9
