"","rep","our_beta0","our_beta1","cc_beta0","cc_beta1","naive_beta0","naive_beta1","gs_beta0","gs_beta1","q","n","b1","our_beta0_se","our_beta1_se","cc_beta0_se","cc_beta1_se","naive_beta0_se","naive_beta1_se","gs_beta0_se","gs_beta1_se"
"3065",3065,-2.17164926486499,-0.0622241189615902,-2.03916764254187,4.8529921661726e-16,-2.21226245470073,0.148569269989073,-2.11021320034657,-0.0562397183228393,0.75,390,0.157003748809665,0.193179273273976,0.292116310678831,0.229415708812072,0.324442806823469,0.21320069175329,0.295162989409472,0.204124125613799,0.295162987221689
"3066",3066,-2.15936884165558,0.157937654038632,-1.91959284073794,0.147251457366998,-1.99939883400629,0.043336313486972,-2.04769284336525,0.130770231183207,0.75,390,0.157003748809665,0.199258470117019,0.268679845004794,0.213200710107231,0.289682714405801,0.196116124894157,0.272352373269091,0.204124137546759,0.273861262337649
"3067",3067,-2.38469467604064,0.160550348274083,-2.08676758177191,0.0475999392300126,-2.26868354131836,0.112280958502398,-2.28666963768814,0.151517488994302,0.75,390,0.157003748809665,0.219663754101372,0.295661182456629,0.242535615258928,0.333848917496595,0.235702247724016,0.309120601002532,0.22941572120104,0.307080178714131
"3068",3068,-2.72012026205136,0.502318935096394,-2.38482319123099,0.08223809823697,-2.53897387105824,0.23638877806421,-2.60515577793953,0.369779434638951,0.75,390,0.157003748809665,0.251965165250306,0.334076167183856,0.267261210640769,0.385164399171105,0.25819885481598,0.341564986148705,0.25819885157939,0.341564984721635
"3069",3069,-2.40382507002528,0.610157264732073,-2.5530444549552,0.761284985727151,-2.34180580614732,0.470003629245729,-2.42283422114561,0.592922985953183,0.75,390,0.157003748809665,0.219949674843255,0.28384501088212,0.277350075061256,0.34982511005478,0.223606784346816,0.2927700084332,0.235702244445855,0.298142381725204
"3070",3070,-2.44475391423571,0.41347710073605,-2.93783829513502,0.440192619569602,-2.53071618581928,0.284701444313636,-2.63905732961524,0.462241623910232,0.75,390,0.157003748809665,0.23086541336011,0.311747862907535,0.35355332520632,0.449358452684633,0.24999997997043,0.335410173950251,0.267261216130394,0.341881703013622
"3071",3071,-2.15696724439153,0.162019753552095,-2.0989861377528,0.0529925301405152,-2.08901099269598,0.0315483577349394,-2.11021320034659,0.0715936531870193,0.75,390,0.157003748809665,0.19396661369737,0.276004332083238,0.22941572442806,0.324442825018374,0.196116127201743,0.286251267423101,0.204124136670633,0.285773785309525
"3072",3072,-2.20449070431167,0.253276641333313,-2.32727770558441,-0.231240761546821,-2.25956770791034,0.140905453077231,-2.30258509299404,0.213574100298068,0.75,390,0.157003748809665,0.211949494784905,0.283783622733555,0.28867511766059,0.408248261368972,0.229415714100857,0.304354340828406,0.235702247066693,0.306622049048643
"3073",3073,-2.0992016971521,-0.401506038231115,-2.22938168897074,-0.314365460840185,-2.26081568011766,-0.0933567816668578,-2.20204386377214,-0.229374101064762,0.75,390,0.157003748809665,0.188574423733784,0.33977201310157,0.242535603711326,0.38695296238139,0.213200671155355,0.322921110532273,0.208514391086163,0.325542965383061
"3074",3074,-2.78167320286633,0.526719463315316,-2.83321334405617,0.390866308686981,-2.81341071676,0.51082562376596,-2.79829707894995,0.480045869211514,0.75,390,0.157003748809665,0.271758562968037,0.348203332074645,0.333333285582283,0.440958502573756,0.288675095051296,0.368734163724592,0.288675096351334,0.368734164552294
"3075",3075,-1.9714834780196,-0.0660152634387173,-2.06545529970509,-0.0335308380477095,-1.97834542480844,-0.111046447724554,-2.00148000021011,-0.0634334409068004,0.75,390,0.157003748809665,0.185830660708209,0.271884328557513,0.23570224412948,0.328918104460697,0.196116113170953,0.280109844454131,0.199999983841973,0.280109845297225
"3076",3076,-2.10933099737664,0.406791508995857,-1.97554194666153,0.0871556417444423,-2.01756613796137,0.235658965176331,-2.18122423598963,0.500690401871821,0.75,390,0.157003748809665,0.208725455066307,0.269393934792106,0.229415670000596,0.310015803239475,0.199999912721056,0.263461052576514,0.218217831779653,0.271909556171535
"3077",3077,-2.28566306067203,0.0812857087724274,-2.3097025607629,0.0783449770572422,-2.09074109693376,-0.321406198571761,-2.30258509299403,0.0953101798043341,0.75,390,0.157003748809665,0.215187079750123,0.311423515917998,0.267261226638229,0.365962500636583,0.213200702575854,0.313187007844216,0.22941571305502,0.313187011886793
"3078",3078,-2.10726794794306,-0.139423872332478,-1.82033284167209,-0.336886401050427,-2.05923883436225,-0.0731251087719288,-1.97716269255937,-0.251314428280949,0.75,390,0.157003748809665,0.182576688933544,0.282248838535466,0.208514392362206,0.319846488032039,0.19999996249749,0.288926014899495,0.192450059988813,0.290957159028854
"3079",3079,-2.25294552365813,-0.0106032376274513,-2.26868354131835,0.273983228093607,-2.03339760317842,-0.369535463649883,-2.23537634330058,0.0576645801879551,0.75,390,0.157003748809665,0.209884638913494,0.299737028028847,0.258198864249876,0.341564997683824,0.199999988781856,0.309120590418028,0.223606779483483,0.305742124168135
"3080",3080,-2.07354388041612,0.145715873011182,-2.02537432040955,0.174774351158565,-2.03017049267304,0.104879630820466,-2.08939187253299,0.220245739689515,0.75,390,0.157003748809665,0.181677377895103,0.263694251943986,0.229415719381326,0.313187029544108,0.196116119155712,0.272352372362495,0.199999981851021,0.272915277432576
"3081",3081,-2.09661174161172,-0.0565759768824584,-2.1618852108909,0.00883185186784915,-2.1145328614911,-0.0418697213248476,-2.07399193691226,-0.123232640423932,0.75,390,0.157003748809665,0.195946677777566,0.286165522216859,0.249999979032934,0.343592099100295,0.218217875335702,0.296005123697361,0.208514401163153,0.294883887032482
"3082",3082,-2.18482673893581,-0.0341983299112846,-2.33335675166079,0.129617493303393,-2.35665231426431,0.236388778064231,-2.22847712084032,7.42070580940599e-15,0.75,390,0.157003748809665,0.200396762077581,0.295317002558648,0.249999985201602,0.348315247988691,0.235702245952212,0.311804762640771,0.218217879195184,0.308606679890496
"3083",3083,-2.13883704395846,0.257363022887278,-2.11554654632194,0.137684797460027,-2.07442899985629,0.117992437813994,-2.16123097468829,0.269123531625956,0.75,390,0.157003748809665,0.204796339076025,0.2839676057164,0.242535606524759,0.322921140348831,0.199999988054074,0.277555448506584,0.213200693041839,0.280691763580659
"3084",3084,-2.56896346812356,0.469320812833185,-2.59253731398035,0.744424908201167,-2.57926941123627,0.610759430263721,-2.55042125689861,0.548941256688495,0.75,390,0.157003748809665,0.236882438177967,0.31589768185755,0.301511317787183,0.366588777791872,0.249999978285602,0.320156188620114,0.249999979311955,0.320156189060453
"3085",3085,-2.01583397582777,-0.304563860227565,-2.25784919915265,-0.0659381014919933,-2.23359222150708,0.0567765158020732,-2.0251071907165,-0.40436965413216,0.75,390,0.157003748809665,0.183984162264544,0.297682420063994,0.249999986776596,0.365962506931938,0.21821787283408,0.305079630969077,0.196116124454913,0.311905523582475
"3086",3086,-2.28141003876134,0.243482005854901,-2.39087770013969,0.152831128283224,-2.30757263450507,0.201319835374585,-2.23868129101454,0.0670335554679699,0.75,390,0.157003748809665,0.218591091257682,0.2990887942236,0.277350063937781,0.373393962925581,0.223606777806367,0.305742123884205,0.218217863355784,0.305079624245866
"3087",3087,-2.6708772513342,0.225796676258822,-2.29589610484324,0.0411016756855644,-2.56494935746152,0.25131442828091,-2.51567830845474,0.148554694323145,0.75,390,0.157003748809665,0.245965120969831,0.335607692520451,0.258198875290743,0.365148343699274,0.249999978804792,0.343592104797023,0.249999980451708,0.343592105002775
"3088",3088,-2.25166837530375,0.160108523573105,-2.00821403239145,0.0551864155672773,-2.27359755612078,0.343687748411927,-2.19238195286041,0.196322020119636,0.75,390,0.157003748809665,0.202474046363625,0.283998306262145,0.223606775437782,0.316227741597774,0.218217871951843,0.290957160479035,0.208514391321217,0.288926019898607
"3089",3089,-1.91836800794617,-0.285377817210641,-1.92710081709781,-0.0878022034444512,-1.78190717278503,-0.564163032148748,-1.97110039788385,-0.0925927868278391,0.75,390,0.157003748809665,0.168676713196473,0.273719789375211,0.208514397846892,0.314696365638591,0.171498570644803,0.291491524038638,0.188982217205788,0.278174298066176
"3090",3090,-2.05719911634073,-0.076463323395595,-1.94591014905531,0.0125001627642302,-2.12389330425066,0.163312965447563,-2.04065551664467,0.0115678611104632,0.75,390,0.157003748809665,0.19840151726227,0.283229011707794,0.22360678567768,0.305742131860362,0.213200701920186,0.282731839817463,0.208514401793813,0.281411684141668
"3091",3091,-2.10266674241176,0.0536244448198847,-2.07944154167983,0.126413924855652,-2.07013914901752,0.0351493699085166,-2.08901099269598,0.0741079721537172,0.75,390,0.157003748809665,0.185637483595695,0.275796434604839,0.218217876053448,0.312440455585475,0.192450078648712,0.283752163765851,0.196116123353508,0.28306924515213
"3092",3092,-2.027380336095,0.0388217155385744,-1.97408102602201,0.0953101798043341,-2.03339760317843,0.107388608440417,-2.0251071907165,0.0946215119868306,0.75,390,0.157003748809665,0.176701474050753,0.262269553956505,0.223606790419172,0.308957173994212,0.199999992662096,0.272915282218119,0.196116128051292,0.272352375908942
"3093",3093,-2.70893046798544,0.333216140917541,-2.46688814428531,-0.0747138491792208,-2.54206506362794,0.0220670940286773,-2.63008865963248,0.21417488133144,0.75,390,0.157003748809665,0.240379308585378,0.347649955385042,0.267261222563557,0.414039303417849,0.242535605240761,0.360904530298044,0.249999976269951,0.359397615285886
"3094",3094,-1.94182644029845,-0.443186965022158,-1.7626028849366,-0.316838656743235,-1.85813453817292,-0.398988180744358,-1.85629799036562,-0.422476453934698,0.75,390,0.157003748809665,0.15738211956181,0.287789410066352,0.18569533246937,0.318039962677142,0.17149857894563,0.291491530349123,0.169030844921478,0.295626368116344
"3095",3095,-2.8970702196355,0.734543370771326,-2.77258872223975,0.568849463882342,-2.96010509591076,0.854955197520724,-2.81704048481058,0.62465853195015,0.75,390,0.157003748809665,0.291011864546924,0.357055043455086,0.353553346281048,0.428746419632139,0.316227704000321,0.376386269646383,0.301511302939084,0.366588764840915
"3096",3096,-2.7019377650699,0.408125837120595,-2.67414864942651,0.614641322647528,-2.50143595173907,0.164449432027701,-2.67149260536839,0.454267361325541,0.75,390,0.157003748809665,0.256405212204602,0.332698212123821,0.316227733467208,0.390680871859339,0.258198821711175,0.341564965389747,0.277350069707083,0.349825090590048
"3097",3097,-1.58452138952356,-0.647578936769897,-1.63974326192942,-0.433428666736815,-1.57818536892999,-0.680597101405659,-1.65958769611956,-0.44941264780182,0.75,390,0.157003748809665,0.152643546201943,0.256565544257555,0.19611612330622,0.297424830642465,0.160128144205076,0.270665965982149,0.169030836159574,0.261861452345054
"3098",3098,-2.36980928677754,0.409363923022645,-2.41865726424677,0.400584668943242,-2.22216352568344,0.126549124758015,-2.4085336710034,0.437433273119541,0.75,390,0.157003748809665,0.225189688750726,0.296364050752235,0.27735006288498,0.352905222153873,0.213200691501505,0.298216012611123,0.242535598743684,0.30746999418274
"3099",3099,-2.18004523720523,0.0821369634904833,-2.90416508002844,0.735111379658925,-2.37024374146784,0.244282184153117,-2.43750441089339,0.35806286921356,0.75,390,0.157003748809665,0.188660315301678,0.286784864640042,0.353553330581702,0.433012646232711,0.223606776237153,0.312440448563073,0.235702234628798,0.314696362891123
"3100",3100,-2.67824917785468,0.907665802312983,-2.53897387105826,0.89316831445329,-2.58525462362227,0.829488757042121,-2.73336800908647,1.0416919984154,0.75,390,0.157003748809665,0.248520212984202,0.304511803182314,0.288675111152611,0.346944309801164,0.258198867090356,0.311399554843496,0.277350066064764,0.324799146834067
"3101",3101,-2.23632665094133,-0.226830095973744,-2.06462645589469,-0.19249626302258,-2.07944154167983,-0.396162715445829,-2.19722457733621,-0.154150679827245,0.75,390,0.157003748809665,0.213460717890595,0.309946769575047,0.242535615626786,0.338199749557817,0.213200707868252,0.317820837352809,0.223606786966703,0.316227743523981
"3102",3102,-1.96233923047804,-0.234796560828021,-2.22303246129209,0.1435909196124,-2.12639852476759,0.0699465013124975,-2.05127066471313,-0.0971637484536013,0.75,390,0.157003748809665,0.166987164952749,0.280454347772826,0.242535612866606,0.354245894478019,0.196116117065753,0.289682693972681,0.192450074046479,0.290957148263194
"3103",3103,-2.28043016339296,0.0447747098556154,-2.20460468463379,0.0473854419112705,-2.40853367100337,0.324104587812495,-2.25129179860646,0.0440168854167455,0.75,390,0.157003748809665,0.207973781978871,0.297437154539888,0.258198846675597,0.354245915302997,0.242535582902511,0.31436206158137,0.223606768674502,0.308957162077451
"3104",3104,-2.45699890357475,0.732530110344444,-2.39789527279836,0.659245628884274,-2.29730803589319,0.490510689300599,-2.42947684484866,0.701621177600095,0.75,390,0.157003748809665,0.228008591620727,0.282620713814849,0.277350080037615,0.33377510211249,0.229415713185725,0.287983672756728,0.242535608457898,0.295626361759375
"3105",3105,-2.39319702495941,0.593637028322685,-2.71469474382085,0.560029780903475,-2.34382805152808,0.30520850436851,-2.40794560865185,0.419018074512857,0.75,390,0.157003748809665,0.2205116447629,0.290650340653035,0.316227730816354,0.40311283680049,0.229415712005526,0.304354336446198,0.235702235537183,0.306622041583975
"3106",3106,-2.28853961521385,0.0585616053157059,-2.51475961293767,0.355275363584309,-2.33537491581703,0.108297375331141,-2.47443534992069,0.354171813720612,0.75,390,0.157003748809665,0.209346513367557,0.298974565300833,0.301511321036414,0.382706968282406,0.235702246401592,0.317820841615179,0.249999981686987,0.322748589620535
"3107",3107,-2.38737899353913,0.0945550212794503,-2.26176309847378,0.0237165266173158,-2.32341917989688,0.0410367942203606,-2.41381072810426,0.206535814914545,0.75,390,0.157003748809665,0.225578691158346,0.310390123941618,0.258198876009545,0.359397625417269,0.229415720489467,0.32036161961195,0.242535608846835,0.322921139847804
"3108",3108,-2.30474440487205,0.320669337968672,-2.16399892970789,0.343666088035806,-2.29253475714054,0.402335215099246,-2.26868354131836,0.369779434638993,0.75,390,0.157003748809665,0.206646526529901,0.279000272564628,0.242535613934153,0.319846487941632,0.223606785292854,0.2906591595417,0.218217878504463,0.288675114335409
"3109",3109,-1.98738693021636,0.164757130974178,-1.91692261218205,-0.00382897723710799,-2.00687084884499,0.18525841646726,-1.96850998097253,0.113159408962947,0.75,390,0.157003748809665,0.184907009822729,0.253738000641235,0.223606778117176,0.305742126491339,0.199999983718794,0.265147166099156,0.199999976830061,0.265147162763315
"3110",3110,-1.86774565424456,-0.328178077673317,-2.07944154167983,0.0139862419747399,-1.94591014905531,-0.186453794078866,-1.90210752639692,-0.295117050939298,0.75,390,0.157003748809665,0.164021912394128,0.268866935749976,0.229415724737696,0.328918114422845,0.188982227775155,0.281411690413825,0.182574178278382,0.284521306056833
"3111",3111,-1.91535550801436,-0.0842203715108404,-1.84343147977237,-0.0411097229066318,-1.85518129566554,-0.129381007824036,-1.88594668428775,-0.0694422087220749,0.75,390,0.157003748809665,0.185184670819863,0.266174463294282,0.213200701336755,0.295163000160008,0.188982220284399,0.264947223606995,0.192450077570357,0.265274116735859
"3112",3112,-3.12279577696698,1.2442589448287,-3.02852209637687,0.864523166668974,-2.95491027903366,0.962480114343456,-3.00678210974048,1.00144854021437,0.75,390,0.157003748809665,0.334314469072967,0.38367146446135,0.408248193648109,0.474857991028224,0.31622770485157,0.370185083216161,0.333333259035015,0.383177954487977
"3113",3113,-2.11806738913351,0.166645315767641,-1.89311196348834,0.0031604680811047,-2.10006082888255,0.233400051481388,-2.06491344111692,0.176762126213815,0.75,390,0.157003748809665,0.187247770789012,0.268791355872019,0.199999991231582,0.29600512085543,0.204124125850322,0.273861257466009,0.196116123770645,0.272352369641568
"3114",3114,-2.4243174673231,-0.380131872184167,-2.21021177286302,-0.214590952855232,-2.360854001118,-0.255980191712493,-2.435458374374,-0.0787758905084871,0.75,390,0.157003748809665,0.20333212190015,0.355569650491082,0.24253560419459,0.398526647274532,0.223606776480866,0.356262603363749,0.229415709438078,0.352221691191762
"3115",3115,-2.07899131104889,-0.00490725531541618,-2.33289044248937,0.367687090499377,-2.13470422035486,0.074680764532132,-2.15598161880215,0.115760790275594,0.75,390,0.157003748809665,0.19231560072828,0.282328440000229,0.277350081706625,0.34982511394836,0.213200693709498,0.289682707974547,0.213200693173951,0.289682707757896
"3116",3116,-2.34174013398423,0.0684349491105552,-1.96520335198999,-0.0613957083154668,-2.20684003603565,0.0528654424932517,-2.21161331478831,0.063178901621524,0.75,390,0.157003748809665,0.198109025220573,0.297167571798726,0.213200705026358,0.322921144820977,0.208514398590444,0.301823288942638,0.208514398495055,0.301823288939664
"3117",3117,-2.30709841916836,0.252566061348433,-2.30258509299404,0.281037529733113,-2.33876474957154,0.334171098688143,-2.2077509903232,0.0924999959466632,0.75,390,0.157003748809665,0.216065919278424,0.289879442375911,0.26726122679896,0.348466005860189,0.229415720181159,0.301816346600029,0.218217879540036,0.298807135536469
"3118",3118,-2.0976360794819,-0.132424600842004,-1.99243016469019,-0.708931048261202,-2.07442899985628,-0.28747267029417,-2.08442908319086,-0.2669461739726,0.75,390,0.157003748809665,0.189847458005627,0.293273991266612,0.218217869907539,0.384212203162711,0.199999982187598,0.309120587050098,0.19999998196258,0.309120587126254
"3119",3119,-2.31336177309521,0.16571758162299,-2.42548322931719,0.510109804121964,-2.28747145518398,0.160275482208256,-2.36382871823475,0.305440585752748,0.75,390,0.157003748809665,0.200344995910529,0.292949790640284,0.277350079269129,0.359936994316441,0.223606778284923,0.305742123960405,0.229415711476082,0.307080169330986
"3120",3120,-1.89675425741151,0.000629229736449752,-2.01138807843479,-0.132132319929561,-1.8820063470758,-0.161808016960875,-1.95118720615613,-0.0149256502166844,0.75,390,0.157003748809665,0.174064008524977,0.258595866724872,0.229415703405912,0.333848895566343,0.182574160741907,0.270801250591899,0.192450066207702,0.269724501022976
"3121",3121,-2.36753955802534,0.261008307385925,-2.20573526700412,0.0209332096664661,-2.40919482805228,0.348445419384599,-2.29075063534703,0.146169791496232,0.75,390,0.157003748809665,0.238554569335686,0.312462845602724,0.277350084560453,0.363976125186282,0.249999972048922,0.315494881427901,0.242535602119223,0.311905519899006
"3122",3122,-2.57458523902438,0.813967279122525,-2.81090758654175,0.923837937509367,-2.54422322694438,0.716654305019622,-2.52305841575234,0.675588339510286,0.75,390,0.157003748809665,0.262641668342177,0.319596923415394,0.353553286858838,0.406201827255665,0.258198854578729,0.312916355281664,0.258198855517156,0.312916355853227
"3123",3123,-2.28070030067237,0.0492983517582564,-2.23359222150708,-0.171271720607356,-2.23359222150706,-0.0898269583898059,-2.26695791535086,-0.0205135398331228,0.75,390,0.157003748809665,0.206805387802418,0.294636628892534,0.25819886524533,0.378932331280402,0.21821786349144,0.316623759536555,0.223606768234302,0.31622773138223
"3124",3124,-2.41005899435543,0.390081730000557,-2.29000631078718,0.164755233076062,-2.30258509299404,0.191055236762723,-2.35886592889263,0.295172744180948,0.75,390,0.157003748809665,0.220001474216625,0.296391852384071,0.249999986124871,0.353553366621605,0.223606785105148,0.305742124263484,0.229415719766122,0.307080171253404
"3125",3125,-2.09677837600261,0.0507621626063647,-1.91832219253648,-0.118559734724388,-2.2300144001592,0.345881610800193,-1.99939883400629,-0.0699923718198391,0.75,390,0.157003748809665,0.191814289585402,0.276730819687781,0.218217879309076,0.30860664679397,0.223606779604014,0.286806632892366,0.196116124894157,0.280109816089561
"3126",3126,-2.1482074549058,0.101429598649996,-1.99890267919581,0.0248216531739884,-2.03520828670298,-0.0390113109955893,-2.04520837003756,-0.0184848146740208,0.75,390,0.157003748809665,0.192263874075873,0.280541259923493,0.21821786972999,0.312440406680409,0.196116111606096,0.283069207123439,0.196116111336471,0.283069207211071
"3127",3127,-2.67590055272059,0.610925565695349,-2.41178438495903,0.379489621704903,-2.36382871823476,0.171909193128258,-2.57006445812829,0.521082123933179,0.75,390,0.157003748809665,0.254513404123936,0.322814720584254,0.277350079655764,0.359936992978572,0.229415719661571,0.316623765462509,0.258198867667642,0.32659860435953
"3128",3128,-2.24124777201482,-0.0308461869816175,-2.07247287236374,-0.000699056302492384,-2.21816775118146,0.0704582383726283,-2.1758333873549,-0.0116823758543506,0.75,390,0.157003748809665,0.209220042895913,0.293162614237392,0.235702251124919,0.324893127948158,0.218217879367591,0.301823288994503,0.218217880058331,0.301823288956572
"3129",3129,-2.18849970021342,0.19112010017827,-2.39789527279834,0.340759488632808,-2.24878238700106,0.215384783822633,-2.18707220587218,0.0972678771567971,0.75,390,0.157003748809665,0.197950395629512,0.278878635385126,0.267261210182683,0.360904529447373,0.218217872502517,0.296005127307395,0.213200692390737,0.295163003314527
"3130",3130,-2.49358218746306,0.171222128532187,-2.50552593699072,0.426084395310898,-2.55042125689861,0.374587869543722,-2.54061725680199,0.354031077670841,0.75,390,0.157003748809665,0.225131874082098,0.321481976914448,0.288675112386321,0.372677968555688,0.249999979311954,0.331841875322241,0.249999979643658,0.331841875423438
"3131",3131,-1.97702326952457,-0.18339394244653,-1.78507048107726,-0.378928448630628,-1.972021293059,-0.0872175413033126,-1.89388896430443,-0.276524355581118,0.75,390,0.157003748809665,0.165560071142183,0.271412634295814,0.199999995750371,0.314362081298466,0.192450083446189,0.277555453825217,0.179605297050624,0.282625376319262
"3132",3132,-1.88448435770761,-0.0646562959500441,-1.98591548366901,-0.277448896171753,-2.03688192726103,0.123232640423946,-1.92181259747625,-0.120489397254123,0.75,390,0.157003748809665,0.167367638872137,0.263740694783992,0.218217877949245,0.352905243620127,0.192450079205524,0.272165513528739,0.182574177983079,0.273861264713618
"3133",3133,-2.0301420107651,0.104122219179412,-2.14006616349626,0.403114930763205,-1.93565364888812,-0.0466241443380621,-2.05017115937971,0.181025026536241,0.75,390,0.157003748809665,0.179564734134407,0.263347646525514,0.23570224240107,0.309120596328065,0.188982223875766,0.269724512239818,0.196116118719189,0.270081999858063
"3134",3134,-2.38464796728015,0.358975159314242,-2.34819560424609,0.495811513201623,-2.25129179860648,0.21107097007994,-2.28666963768814,0.269300524650707,0.75,390,0.157003748809665,0.225441229737207,0.294635747194166,0.258198874122942,0.329140268953078,0.223606779122887,0.297424820377006,0.22941572120104,0.299447160320624
"3135",3135,-2.33248271235116,0.398883125386924,-2.39789527279834,0.459532329378412,-2.26868354131835,0.256450749331967,-2.40794560865185,0.493126046666569,0.75,390,0.157003748809665,0.203730848349975,0.282846394188912,0.277350063676335,0.359936985538927,0.218217872061856,0.2960051297945,0.235702235537183,0.302108966234868
"3136",3136,-2.47818448997885,0.572794358229611,-2.20949466992803,0.194591649385772,-2.45196249406864,0.549302328807143,-2.29802927645818,0.291859935884675,0.75,390,0.157003748809665,0.216788129760383,0.291261953578838,0.235702248811512,0.333333314463901,0.235702243720494,0.304290291550275,0.213200704380661,0.298216023001039
"3137",3137,-2.84537325266058,0.56358017999633,-2.81341071675989,0.504181081047182,-2.74825662158017,0.407519762621758,-2.79829707894989,0.48004586921145,0.75,390,0.157003748809665,0.277710417637511,0.362845923679946,0.333333242903648,0.421636940834854,0.277350043468672,0.363976091959496,0.288675070079977,0.36873414398494
"3138",3138,-2.31709467361121,0.5007781795561,-2.36488897633012,0.278526991805717,-2.40794560865182,0.562118918153493,-2.27212588550926,0.326215736453947,0.75,390,0.157003748809665,0.224792369748321,0.291956047883141,0.267261187282977,0.356348270499663,0.235702221521016,0.298142360230069,0.22360675248542,0.292769981678342
"3139",3139,-2.43790605466762,0.344254982013601,-2.51475961293767,0.509426043411563,-2.42428202797156,0.354890822145229,-2.47933560473853,0.423314337266803,0.75,390,0.157003748809665,0.236731020146619,0.309764213213236,0.301511321036414,0.37219365765502,0.242535608588192,0.314362078964284,0.258198870688207,0.322030572597903
"3140",3140,-2.31351982483441,0.51546548666416,-2.81540871942267,0.905866214538238,-2.38416507998642,0.488970023510136,-2.37024374146782,0.457856284451158,0.75,390,0.157003748809665,0.223213696614231,0.310017529934345,0.316227722505183,0.387298292563147,0.223606764747351,0.297424811686741,0.223606765186468,0.297424811762934
"3141",3141,-2.32714614259554,0.254796092156383,-2.36230432769564,0.225338941877628,-2.23537634330058,0.0576645801879552,-2.34607020493377,0.256678332400769,0.75,390,0.157003748809665,0.218213283855738,0.293079878908513,0.277350064974074,0.35993698018971,0.223606779483483,0.305742124168135,0.235702237300764,0.309120591005227
"3142",3142,-2.44640641170915,0.357601449673715,-2.48490664978796,0.391671785975794,-2.45851989461478,0.364189740441207,-2.48490664978797,0.415515443961652,0.75,390,0.157003748809665,0.24196446237898,0.315099293164349,0.277350060147701,0.363976107582065,0.249999970363446,0.320156177322498,0.249999969392492,0.32015617691477
"3143",3143,-2.27744640010924,0.549448338323455,-2.28819635554192,0.515129019326027,-2.02814824729227,0.131028262406393,-2.20276475771182,0.415778567236429,0.75,390,0.157003748809665,0.22034914385062,0.276152787062962,0.267261213786666,0.329341144842687,0.199999983234151,0.270801262727628,0.223606780210032,0.280305936940251
"3144",3144,-1.94196659787159,-0.46330421508644,-1.84582669049832,-0.435096905714522,-1.88706964903237,-0.480053965099193,-1.92600899473801,-0.381825454142138,0.75,390,0.157003748809665,0.170500304435464,0.299014210433791,0.20412413195024,0.336296324331172,0.182574175179898,0.298142360866775,0.18569532628302,0.295151347701832
"3145",3145,-2.02140011269686,-0.136747619198307,-2.11357454804926,0.0135137191667221,-2.02001812120898,-0.15679758449601,-2.11677921211743,0.0423502122611774,0.75,390,0.157003748809665,0.184148478104334,0.280547151100069,0.235702230822327,0.333333291804092,0.196116101663016,0.28968268964105,0.208514382672865,0.288926006627296
"3146",3146,-2.47841655670934,-0.161033712074239,-2.21021177286303,-0.519817334957933,-2.40293306682832,-0.210283031603035,-2.42774823594804,-0.158941108149885,0.75,390,0.157003748809665,0.219587292986705,0.345023592925513,0.242535613103337,0.412231256977464,0.235702244917985,0.356348293848358,0.235702244326452,0.356348294288913
"3147",3147,-2.0390483453959,-0.0718459329050701,-2.16399892970789,-0.0470189697606443,-2.06939120582633,-0.0970617128431099,-2.12719597297573,0.0220460745857077,0.75,390,0.157003748809665,0.186315705816684,0.272870086669785,0.242535613934153,0.348315249312237,0.199999992175739,0.292326071926138,0.208514405062486,0.291796017492194
"3148",3148,-2.20938226147381,-0.0143690319262475,-2.20373925835737,-0.0988458346366515,-2.20684003603561,-0.0472180160637623,-2.24167633990703,0.0279224606196261,0.75,390,0.157003748809665,0.193890936167044,0.302068423128497,0.242535589808665,0.360904514352182,0.208514380079134,0.31001583288005,0.213200691002453,0.308957152542436
"3149",3149,-2.18926657382075,-0.246679137744297,-2.15721924272251,-0.295111236630845,-2.39309910053487,0.184824687012096,-2.21816775118145,-0.174664219660352,0.75,390,0.157003748809665,0.201247353613852,0.314644055997316,0.242535605507567,0.368438022703994,0.229415719026662,0.320361607667505,0.218217873167025,0.321208007710443
"3150",3150,-2.10590764701825,0.154029166962313,-2.39789527279834,0.512203983736093,-2.13021386705317,0.151868442244715,-2.3130563928613,0.458776566651934,0.75,390,0.157003748809665,0.198835760661412,0.282222586493685,0.277350063676335,0.349825093986014,0.204124102182231,0.283069217208859,0.229415700800867,0.291358235349457
"3151",3151,-2.95748441698376,0.723917996739516,-2.73002910782096,0.674685117720187,-2.7673667782586,0.565104406892427,-2.85960009922936,0.706827284463983,0.75,390,0.157003748809665,0.292986767846546,0.362902274261948,0.333333295075377,0.398409499874135,0.288675098811578,0.35887024634271,0.301511298651589,0.366588761658508
"3152",3152,-2.71577219177343,0.841687483014722,-2.66469976022858,0.689157813566898,-2.60021749629898,0.621872071490516,-2.75806062167684,0.869909306773724,0.75,390,0.157003748809665,0.253535005619907,0.314969035704459,0.301511314087942,0.378867582836989,0.258198866498001,0.324234774885232,0.277350064397593,0.335614870024666
"3153",3153,-2.28077433089861,0.0619729414324661,-2.47847575945759,0.294409266698888,-2.27359755612063,-0.00771013842612039,-2.36190167015034,0.159639298784179,0.75,390,0.157003748809665,0.216196607877566,0.315968661584622,0.277350030894213,0.368438004948461,0.218217828724941,0.316623741930291,0.235702202449374,0.31782080936412
