"","rep","our_beta0","our_beta1","cc_beta0","cc_beta1","naive_beta0","naive_beta1","gs_beta0","gs_beta1","n","q","our_beta0_se","our_beta1_se","cc_beta0_se","cc_beta1_se","naive_beta0_se","naive_beta1_se","gs_beta0_se","gs_beta1_se"
"2820",2820,-2.17776972822282,0.0565135766890783,-2.09211598257654,0.0430215972860114,-2.09878450452294,-0.0454745372333589,-2.12026353620007,-8.72667363551637e-15,1000,0.75,0.119181712523649,0.177575745614037,0.142857126778273,0.205298039665406,0.124999984808054,0.182981245950794,0.12598814395241,0.182802814687489
"2821",2821,-2.2840595299638,0.227267091030209,-2.06660439491911,-0.0956233403800054,-2.13906865717911,-0.01309442802598,-2.19722457733618,0.103305016475697,1000,0.75,0.128615763668031,0.17907226024699,0.142857122171813,0.210280001405459,0.130188894507015,0.184906802803683,0.132453217347358,0.184960860281156
"2822",2822,-2.39560119610544,0.297919838831337,-2.07944154167983,-0.0827861936192741,-2.34140508484362,0.283682067118438,-2.26934645151831,0.155100987643792,1000,0.75,0.137889376565151,0.185537668286201,0.144337561551438,0.211288549470522,0.144337558650849,0.19094064142949,0.138675041593644,0.189466173989535
"2823",2823,-2.30138869266863,0.0664875267479069,-2.17369407992601,-0.115285361012236,-2.37296588975583,0.231868266652904,-2.24738554363942,-0.0131513131111158,1000,0.75,0.127505524569229,0.186517582331219,0.152498559181437,0.224238339034187,0.144337554313701,0.195900962317183,0.136082753469095,0.195259714056087
"2824",2824,-2.45396125879219,0.345874024707706,-2.42964397111292,0.370405136750623,-2.30683138387548,0.115272544074958,-2.48490664978798,0.420732580238939,1000,0.75,0.145277498634499,0.192911405708117,0.17960528112072,0.228600204532866,0.14586497932563,0.195514044610544,0.158113865451553,0.200378410521885
"2825",2825,-2.2699807684004,0.195248680723948,-2.34293638851759,0.321763754961736,-2.29840972158355,0.245434753091888,-2.28442112236636,0.226360375711485,1000,0.75,0.131874626774729,0.18122295851706,0.171498567926312,0.219726379093371,0.144337555472077,0.189099712094374,0.141421345021527,0.188107974752003
"2826",2826,-2.47132196068797,0.290813679770858,-2.35008742697904,0.0768769426649054,-2.54160199346453,0.420660720877944,-2.36845251798165,0.109096159538436,1000,0.75,0.145447371254096,0.196800372829538,0.164398974647861,0.230960621546909,0.158113867354551,0.204814905594019,0.14586497835235,0.201264399980844
"2827",2827,-2.25135379166261,0.159126116484955,-2.25837900048954,0.32735746392799,-2.20125684086414,0.139549754124082,-2.24196047117759,0.207639364778241,1000,0.75,0.132007391754147,0.18132921065273,0.164398976106894,0.2104005702924,0.134839959458784,0.183866289369113,0.14002799590591,0.185239627674183
"2828",2828,-2.42085300484995,0.28228175546789,-2.44776710283845,0.104975589366379,-2.3919487736106,0.153650661066106,-2.37793453023579,0.125650175716556,1000,0.75,0.144684374810105,0.195441982146074,0.176776657904736,0.238518361050164,0.147441934820055,0.201511900165606,0.147441935111815,0.201511900253795
"2829",2829,-2.38666105290712,0.21745435545522,-2.3133378847703,0.0833234846111001,-2.41987417951713,0.277781672875634,-2.39991343695459,0.237780179429662,1000,0.75,0.137601798382574,0.194408657544834,0.164398975252519,0.228094320417053,0.149071183937132,0.198654460426181,0.149071186717865,0.198654461174781
"2830",2830,-2.48098219181854,0.428432905956782,-2.29200298366348,0.340613368843549,-2.35428646737091,0.299335945699386,-2.34180580614731,0.278893566418695,1000,0.75,0.138987944462182,0.186434074327355,0.162221402830007,0.213416379216144,0.142857128027215,0.191147034261723,0.141421341915948,0.190770636869388
"2831",2831,-2.25241292551061,0.153388245344436,-2.32341917989685,0.257364718999474,-2.23099143980702,0.101119044500297,-2.27387498711159,0.184070658396216,1000,0.75,0.126979992114988,0.181204977850248,0.162221397522394,0.218156768149356,0.13483995901571,0.188210498497865,0.137360549203583,0.188506194169373
"2832",2832,-2.29242476027452,0.244706221941527,-2.32797432699885,0.0766825283923808,-2.2502982565476,0.0847594982855331,-2.32677982158108,0.227053608729759,1000,0.75,0.132108877716857,0.183492357393335,0.169030838135894,0.231455004321118,0.137360549575492,0.190818702047245,0.142857128488365,0.191837427817865
"2833",2833,-2.20005662660592,0.0624414776030275,-2.53369681395742,0.377715195155268,-2.24346396998624,0.0360038887560198,-2.25228435451924,0.0530416130268061,1000,0.75,0.126581945254941,0.185495407229757,0.182574171136304,0.236771189761623,0.136082756444462,0.192450074529326,0.137360556743785,0.192483082255997
"2834",2834,-2.33667268160101,0.4142584478666,-2.30258509299404,0.290352301007659,-2.21759188016065,0.169402881984923,-2.31428113275723,0.351703931216708,1000,0.75,0.133541147369246,0.178926232771656,0.158113871787489,0.212132019692768,0.136082755398659,0.184128025623094,0.140027998783371,0.185239631997638
"2835",2835,-2.20655880889922,0.160575434918572,-2.25129179860647,0.15170569083418,-2.19722457733621,0.10515128875048,-2.19722457733621,0.107064819436357,1000,0.75,0.12282481906456,0.177373640584899,0.154303334370843,0.216945453685878,0.131306422464825,0.18490680573258,0.130188900758757,0.184906805770283
"2836",2836,-2.29051459689062,0.219706770786308,-2.3052841499632,0.167895364237655,-2.36446049671212,0.324239668185575,-2.33939906611675,0.279682029784703,1000,0.75,0.132489508107875,0.182543469988158,0.164398975381147,0.223056702877827,0.145864980605517,0.191471162561355,0.144337556922481,0.190940640984916
"2837",2837,-2.28444832471996,0.295573116354086,-2.37424108190047,0.344482960367284,-2.22961607312744,0.162150722494326,-2.31676972798599,0.315687263062362,1000,0.75,0.133111904757978,0.178378210162639,0.16903083732535,0.221313318479599,0.136082751872181,0.185449533582163,0.14285713097021,0.187387407757886
"2838",2838,-2.27486190513828,0.0760416898946316,-2.29980345003211,0.030258211116291,-2.33669070548051,0.161533222172985,-2.27070988446356,0.0331572617403865,1000,0.75,0.130755739281495,0.189757528677991,0.166666639026042,0.229734114236704,0.142857120773517,0.195615174520968,0.140027988745589,0.195259704947984
"2839",2839,-2.15550085153106,0.0460757690561632,-2.07677842426033,0.0824946909208353,-2.0674653506331,-0.0567902068365026,-2.15294400367274,0.11334837054013,1000,0.75,0.121299569692966,0.175349436667729,0.145864977801509,0.204168435396622,0.125988144760431,0.180387570178072,0.130188897659647,0.180483089287977
"2840",2840,-2.25102125023181,0.216045088198048,-2.2422653027605,0.317746343686509,-2.2256240518579,0.215708572826679,-2.24030816347252,0.241215748956895,1000,0.75,0.128134660607759,0.174882416166223,0.156173746019804,0.207144288763746,0.136082751928053,0.182876700150739,0.137360551958184,0.183231554528599
"2841",2841,-2.16482412178645,-0.308659474336614,-1.97080770067703,-0.318532165566984,-2.07356493319085,-0.361679078910091,-2.10573223691155,-0.278232462350865,1000,0.75,0.121957509926388,0.191928956833196,0.140028001378665,0.214297988151096,0.124999994197563,0.19718216904821,0.128036872485188,0.195275620092624
"2842",2842,-2.56454770646987,0.274337254919357,-2.49917222694681,0.301947649610642,-2.43441048577345,0.095011419656721,-2.47693848013881,0.174353387144806,1000,0.75,0.149363086170963,0.206703361166467,0.185695324034725,0.240288493385032,0.150755657161911,0.208711753287458,0.154303336197202,0.209307223178809
"2843",2843,-2.42346349056429,0.382943859590229,-2.34575726485924,0.429379463368955,-2.35665231426431,0.327360556269947,-2.42036812865042,0.444304941424422,1000,0.75,0.139180898845047,0.184174179259485,0.171498571738259,0.21892984301043,0.149071185046353,0.191611508421029,0.150755659979598,0.192387581590444
"2844",2844,-2.19087856910657,-0.0528884320121699,-2.32132727480377,0.241885733123947,-2.22411347755254,0.032754019668732,-2.22961607312744,0.0443676868379543,1000,0.75,0.124551622246382,0.186300697140616,0.16439897512361,0.218770093488522,0.137360554073925,0.190818706325281,0.136082753698338,0.190724030675986
"2845",2845,-2.11056356394963,-0.144795026544985,-2.1184436994831,-0.115148522023985,-2.11125758686449,-0.137159269656387,-2.16799493902127,-0.0235639007792536,1000,0.75,0.121931854499371,0.182098540776045,0.150755662157981,0.21572387370156,0.131306425027528,0.188210498458437,0.13608275447119,0.18832861044136
"2846",2846,-2.03558834068489,-0.0518179740680338,-2.12026353620009,0.102586588775099,-2.02044320091788,-0.0969070047438505,-2.05901371898973,-0.00977809477343929,1000,0.75,0.111726396737946,0.172658068077346,0.144337559688973,0.204124135295598,0.117851124505653,0.179082951448071,0.121267806173067,0.177918609117172
"2847",2847,-2.09090703623913,0.0244075754120982,-2.33972463994347,-0.022792793773234,-2.19523847936457,0.0470914638143667,-2.21355147062362,0.0813593635582657,1000,0.75,0.119462067051487,0.175861440995755,0.16439896744782,0.237568475398573,0.133630606027936,0.1873459783767,0.13608274752433,0.187577126681418
"2848",2848,-2.54508316023722,0.309926844532661,-2.57287542273393,0.229468335219664,-2.44138038473809,0.0680262208558611,-2.54749013608975,0.267150652043047,1000,0.75,0.147909049411949,0.203191955911497,0.185695317470651,0.249520584007752,0.14907118353119,0.210818488387794,0.158113867214658,0.212132011981375
"2849",2849,-2.38606077901239,0.312036047019051,-2.44853900561711,0.396053273925827,-2.42221826793858,0.370705501783769,-2.42036812865042,0.366679083073012,1000,0.75,0.132395512517952,0.186266293652496,0.169030835886404,0.223266689078025,0.144337555667276,0.194377157726276,0.144337555697337,0.194377157726569
"2850",2850,-2.27075739188115,0.0997074650436674,-2.4436636912539,0.206319120128263,-2.23294265993823,-0.0635011650337239,-2.34372703632515,0.161010485478514,1000,0.75,0.129081853393104,0.193119101138799,0.174077627778183,0.237947066603318,0.134839947402391,0.196443304606783,0.141421328926922,0.196261326527655
"2851",2851,-2.23444005406267,0.125894519154427,-2.29465902772161,0.0539493384456722,-2.21722524404288,0.020000666706678,-2.22903640497122,0.0440071007288406,1000,0.75,0.124471402791527,0.181489751567667,0.162221406550575,0.22652986467043,0.134839963009054,0.190692501969048,0.134839962860397,0.190692501991132
"2852",2852,-2.40801023942666,0.465650379596658,-2.71383056401768,0.798457138822458,-2.28819635554194,0.229808223059944,-2.51727193429002,0.590088924285412,1000,0.75,0.146598263884047,0.188206431363232,0.208514390886181,0.247026535030056,0.142857133319869,0.188572727384681,0.1622214084136,0.198249329730566
"2853",2853,-2.34652457705461,0.114882509460003,-2.32456399971281,-0.0682679711290014,-2.31736888917827,0.00903114369478517,-2.31946313078138,0.0130392614801851,1000,0.75,0.139012108892962,0.193976138797827,0.166666654180851,0.235702241896853,0.14586497916467,0.201264398928891,0.145864979132436,0.201264398924225
"2854",2854,-2.51093984847165,0.67133428671329,-2.33805948118769,0.454184723051831,-2.39181622672197,0.505140200997179,-2.43041846450391,0.572519192771316,1000,0.75,0.148375463027347,0.185663388652644,0.166666650489633,0.21288877446441,0.149071184443613,0.187641225567126,0.150755657238668,0.188541188160414
"2855",2855,-2.16801413895831,0.204417178919537,-2.22132212891522,0.1335817844207,-2.18013014397688,0.169402494845113,-2.23294265993827,0.264186242031797,1000,0.75,0.123139454325961,0.174845435056185,0.15617373560446,0.215899178051946,0.130188893825081,0.18048308941843,0.134839955422819,0.181349644234134
"2856",2856,-2.08954082471677,-0.011292226065915,-2.17475172148415,-0.076540077122317,-2.15252439841831,0.0322608622182243,-2.0681843871552,-0.152722674824568,1000,0.75,0.115666262286608,0.176639268325002,0.149071189863064,0.220313420913585,0.128036871965325,0.184220785187873,0.122169437841627,0.185831136428739
"2857",2857,-2.42251052543553,0.335269651051862,-2.49917222694679,0.240016691880101,-2.36446049671211,0.157185583522431,-2.40817285555658,0.232246275899334,1000,0.75,0.146020920608406,0.198034866723372,0.185695313856042,0.243890845108244,0.145864975838177,0.198641395691681,0.150755654655416,0.199921589924088
"2858",2858,-2.15775662712554,0.152045759743822,-2.33537491581699,0.217781608172786,-2.22002349230097,0.1713536092879,-2.19924274149242,0.135549556780743,1000,0.75,0.126441247186643,0.180038863178054,0.166666640929313,0.223606771962088,0.137360540994083,0.184443570966988,0.134839954415779,0.183866283383163
"2859",2859,-2.32877418503372,-0.083386925630162,-2.36451605072449,-0.11481955401404,-2.41746536899244,0.0640218587649274,-2.3418058061473,-0.0943106794712497,1000,0.75,0.130170579221055,0.203008360928342,0.166666640246522,0.24720658539847,0.147441939138576,0.208514390841174,0.141421339272747,0.209307224284581
"2860",2860,-2.33856259739219,0.200522211519014,-2.34872624899187,0.0647339890745148,-2.36645849937478,0.196903671457864,-2.30058309032335,0.0729610358028005,1000,0.75,0.136683377928115,0.192144842457753,0.166666645958747,0.232580201621391,0.145864975802448,0.19702904676441,0.141421339991159,0.196261326670899
"2861",2861,-2.26205103385175,0.0352468591031419,-2.28288002191471,0.0315882233082273,-2.28577797467766,0.0670008389557128,-2.28953737760156,0.0750337526570004,1000,0.75,0.124842832974651,0.187634710589487,0.156173753312502,0.22840318328435,0.136082754587912,0.19525971523821,0.136082754541476,0.195259715246297
"2862",2862,-2.33562686429731,0.0447649557318069,-2.42394594999829,0.101055590843511,-2.37490575457364,0.077997119584404,-2.32986905194249,-0.00615081713777693,1000,0.75,0.137470047448166,0.196911919413862,0.179605281259691,0.240622272422917,0.150755651808911,0.203948985205601,0.145864976441665,0.203166404621104
"2863",2863,-2.38591667727554,0.424806833335822,-2.37689712595858,0.524191646513447,-2.4332052754111,0.542599971546414,-2.36780273130541,0.439419807959063,1000,0.75,0.138161669102732,0.18026948204287,0.169030833538602,0.212049200746975,0.152498557600821,0.190375475207742,0.147441942773131,0.187756860123294
"2864",2864,-2.25269460002385,0.44645912589637,-2.21816775118145,0.409878980002194,-2.1912544103497,0.348096167065212,-2.18743017974392,0.345660289941215,1000,0.75,0.12911946444099,0.170087155975256,0.154303337892509,0.201186939331937,0.133630610272471,0.174686480459196,0.132453226862331,0.174253747403541
"2865",2865,-2.29098818308978,0.290083407849091,-2.06605446089737,0.111776062171547,-2.16905370036951,0.154150679827251,-2.17312702575715,0.162153283354781,1000,0.75,0.130086861937564,0.177011743797682,0.145864984404254,0.202198998270644,0.133630610567103,0.180452267930993,0.133630612152672,0.180452268467758
"2866",2866,-2.67287200715753,0.604780428726738,-2.55246480079927,0.542016130606415,-2.5322191631529,0.410502138324862,-2.61739583283405,0.56415666354827,1000,0.75,0.150122985393753,0.199242575912513,0.179605282923849,0.233410099191171,0.152498555645305,0.203562331460001,0.158113865379091,0.205527053410128
"2867",2867,-2.14860858087876,-0.119843553753378,-2.25257467241936,-0.129147741133398,-2.10876915677434,-0.305897997637847,-2.24934057847522,0.0102688912035048,1000,0.75,0.119845865785304,0.186204723941851,0.156173745838477,0.231952581044708,0.125988147693825,0.197810071038085,0.136082751593871,0.194291744908173
"2868",2868,-2.54841298302092,0.581920179269668,-2.71082412798489,0.543013435855,-2.5649493574615,0.512799958069703,-2.54656273121105,0.476783100442975,1000,0.75,0.156913745480952,0.200393959430824,0.204124115287278,0.251805042129876,0.162221400662017,0.204206745048251,0.162221396856746,0.204206743057206
"2869",2869,-2.19196973104163,-0.00401167253211087,-2.2119307247259,0.0147061473896888,-2.16468582154944,-0.0702790837696209,-2.18953223171305,-0.0181199687854168,1000,0.75,0.12396366173927,0.183040715622056,0.149071187268813,0.214550088293767,0.130188902650717,0.190210192274611,0.131306424117789,0.190024470329241
"2870",2870,-2.31474776781463,0.250326090045688,-2.16645291866946,0.297306785825995,-2.16662945675801,0.109614950865634,-2.21759188016065,0.199708231480262,1000,0.75,0.131719346190266,0.179110580463269,0.150755663615918,0.199921601628492,0.130188902628243,0.181874076193174,0.136082755398659,0.182876697663478
"2871",2871,-2.21156396245268,-0.117830407673578,-2.11933287070713,-0.114259350799942,-2.21021177286303,-0.0467032832978113,-2.14006616349626,-0.189599888100431,1000,0.75,0.127535452422149,0.188084356638515,0.152498562107164,0.216945455210868,0.140028001513282,0.193558726059355,0.133630613910569,0.193558725545466
"2872",2872,-2.01938807577958,-0.00648565279530032,-2.06369318471168,-0.149660774554414,-2.0696279202315,0.0122534725803863,-2.04082670555204,-0.046778146766938,1000,0.75,0.115475261139021,0.175216204248144,0.144337552951658,0.212658339269229,0.124999990697101,0.177476784069274,0.123091478478794,0.177608983872994
"2873",2873,-2.17792109623782,0.297896701016552,-2.24601474150563,0.411467997072372,-2.13219210706536,0.220116031025834,-2.13506865184578,0.222527643965097,1000,0.75,0.12539640294372,0.17024753418665,0.158113866609893,0.20345376803428,0.129099435631169,0.174256398565271,0.130188899870196,0.174535559403989
"2874",2874,-2.17547958236124,0.0101347484048849,-2.35137525716347,0.051496525767184,-2.21524308283889,-0.021040930333903,-2.2211778183587,-0.00903944213185076,1000,0.75,0.124942042617688,0.186632126812535,0.166666656533514,0.234104242756995,0.134839963033874,0.192483082064477,0.134839962959452,0.192483082074032
"2875",2875,-2.27723485870625,0.0594652164778325,-2.01746384140393,-0.173895616479866,-2.11453286149109,-0.163257572889707,-2.17436643926016,-0.0312089172934495,1000,0.75,0.125679809729425,0.183835519279074,0.138675039937345,0.213416377647115,0.125988147619194,0.190476170641688,0.130188901050995,0.189253981932142
"2876",2876,-2.26360964368299,0.0551832237297549,-2.34232542164353,0.169793456897726,-2.23294265993828,-0.0234958304199523,-2.30454395747935,0.119514653236977,1000,0.75,0.125694914261451,0.18702480207182,0.164398967393741,0.226753736961459,0.134839958986406,0.194395608589725,0.140027992466107,0.194395608945356
"2877",2877,-2.45209114707389,0.448711391597553,-2.24226530276051,0.228723752816576,-2.37102225454726,0.374468372673211,-2.38230041484045,0.390548906436905,1000,0.75,0.14234382549911,0.186040972675559,0.156173749164759,0.211656326213234,0.14433755646333,0.189696712254958,0.145864978121598,0.190268133764788
"2878",2878,-2.43375396915333,0.399479798865847,-2.35815494414882,0.440200872360103,-2.33335675166079,0.298453064411863,-2.36167400936403,0.342857089500631,1000,0.75,0.141422207848509,0.186125575455452,0.169030829314863,0.214744684811168,0.144337557007781,0.189696715078343,0.147441940191057,0.1909057538376
"2879",2879,-2.36631400413309,0.434060670745104,-2.39309910053485,0.362031143139237,-2.3466957914415,0.343501260164157,-2.33598337339587,0.333175057736957,1000,0.75,0.131901279562193,0.18303722957587,0.162221400760227,0.22031341724476,0.140027996471103,0.188363618218733,0.137360548186408,0.187780085559748
"2880",2880,-2.17076506160312,0.364204110203254,-2.1797895155141,0.291037780298743,-2.16952197478687,0.3294014338654,-2.19533956264044,0.373340208222666,1000,0.75,0.118974997096995,0.16418348903987,0.149071185212965,0.201843342377904,0.128036870380854,0.172936266990325,0.130188900782981,0.173513813488697
"2881",2881,-2.30484246523363,0.321500835574689,-2.31600811332616,0.153780378027047,-2.31234126793938,0.271327103393439,-2.29668537086683,0.23931092321568,1000,0.75,0.132339973352852,0.18269031028304,0.164398967933545,0.225469601056121,0.140027992334166,0.188363618717788,0.140027992598076,0.188363618798247
"2882",2882,-2.34878514136519,0.220726015961935,-2.19999850421893,0.0522889914100955,-2.22161603046036,0.0283676015037924,-2.27829240042498,0.134312337607584,1000,0.75,0.136738957164311,0.186078852616638,0.158113867424825,0.216192327625012,0.136082751984007,0.19072403054345,0.141421342928561,0.191485406342044
"2883",2883,-2.1139553850425,0.0576382419048294,-2.02814824729228,0.0690973046759144,-2.14305272619401,0.18295794214675,-2.08567209143046,0.0717357215192997,1000,0.75,0.121926999574577,0.17080574704448,0.14142134837044,0.19626134138571,0.130188902899386,0.176733876259007,0.12909943620342,0.176520300295655
"2884",2884,-2.02677905066915,0.0605957585369341,-1.96532823491238,-0.291488439626066,-1.98536299746708,-0.100309093963386,-2.00590745763364,-0.053809578698407,1000,0.75,0.116126254613325,0.16938435404078,0.140027991186897,0.214297977753097,0.118678149852323,0.175360108577782,0.122169426185721,0.174786632028678
"2885",2885,-2.31302946214783,0.239251632789164,-2.28399225991742,0.306829567358017,-2.29026460860598,0.248850462515392,-2.32363850219187,0.303916195213665,1000,0.75,0.137786697003578,0.184374249128068,0.162221409767834,0.211741118081515,0.142857127939712,0.187972153530733,0.14586498119593,0.189127851396851
"2886",2886,-2.40125867023572,0.362383733550244,-2.30258509299401,0.252413933614313,-2.3245639997128,0.2525025653306,-2.41079867763425,0.396835065333932,1000,0.75,0.142453813547696,0.186246382446422,0.171498563954963,0.220550499376606,0.149071182827735,0.192166847953115,0.154303331376303,0.194663871880443
"2887",2887,-2.32521483055678,0.226603356344166,-2.35637526758017,0.34858971480678,-2.28545812820124,0.174200541336754,-2.36200851346484,0.315356794608001,1000,0.75,0.129678419723639,0.181950654392706,0.162221408613216,0.218156774404683,0.137360554940348,0.190024468095263,0.142857132305049,0.191147037998086
"2888",2888,-2.30101384000275,0.117619273575361,-2.05668455455721,-0.0173073823550571,-2.20485820219128,0.0690025712313621,-2.15948424935336,-0.0253178079842948,1000,0.75,0.128002455302241,0.183269855139855,0.141421346156143,0.204301555137229,0.131306423935122,0.18734598364982,0.129099435292156,0.187577132430919
"2889",2889,-2.27997023685476,0.0222649716562772,-2.18864083364482,-0.0783170817060732,-2.22411347755254,-0.0590535295844029,-2.29026460860599,0.0695095338595779,1000,0.75,0.131229719736369,0.18775548002687,0.160128141316675,0.22503559487433,0.137360552188796,0.195188853204797,0.142857129077944,0.195615184481475
"2890",2890,-2.34929740223263,0.58795591048648,-2.11759330764421,0.372814047340351,-2.22877293507114,0.446638179217302,-2.20125684086415,0.411483469607733,1000,0.75,0.133776777197279,0.170353687600854,0.149071192170537,0.191611514813601,0.138675042036835,0.175285535287598,0.134839965949366,0.17345482678103
"2891",2891,-2.14234681173422,-0.00448777222056334,-2.13493794712934,0.020022017255879,-2.1041341542702,-0.0659042827618386,-2.17200500600409,0.0699054404316925,1000,0.75,0.119141721389522,0.176714610294287,0.147441943881351,0.209669604181889,0.129099435976983,0.184141358115837,0.131306422791297,0.184141358544978
"2892",2892,-2.4679972989235,0.479529013096813,-2.50959926237836,0.628712013254308,-2.38940265275271,0.377320508552104,-2.42500850820692,0.445465119793091,1000,0.75,0.147079633460111,0.189549282958642,0.182574171697491,0.224237548881397,0.15249856051998,0.193236423113094,0.152498559979138,0.193236422990409
"2893",2893,-1.95325010365031,-0.354635233130776,-2.12931337172,-0.20436230834407,-2.06686275947296,-0.191105268032267,-1.98204585538447,-0.381883888258261,1000,0.75,0.114115002331893,0.180954560269723,0.150755662005302,0.221456668410354,0.129099434134558,0.186677474212136,0.123091479395318,0.188572726120912
"2894",2894,-2.21823688385006,0.183778637128481,-2.22320006373947,0.0979489860283544,-2.16464840690159,0.0498543465060474,-2.18031085489414,0.0799361035478522,1000,0.75,0.131524672934296,0.181202561632307,0.162221410666403,0.217138472119236,0.13867503696839,0.185424590274702,0.137360551890221,0.1850744018933
"2895",2895,-2.27530048390944,0.148362576731068,-2.3785709999719,0.237137782264103,-2.2699839316186,0.0890529937684937,-2.33916279913392,0.22735597295206,1000,0.75,0.125575360587243,0.184686233095256,0.162221390473929,0.222646783542902,0.137360543581082,0.192483076342684,0.140027985511462,0.192747747764313
"2896",2896,-1.9372888086922,-0.112023685883311,-2.01348357388803,-0.0135899822744757,-1.92763552881183,-0.151806012867999,-1.98505005739258,-0.0348157524918084,1000,0.75,0.108898717387787,0.163473537109724,0.145864985002399,0.20416844587668,0.118678160947633,0.172364450714353,0.121267806909024,0.172137306834145
"2897",2897,-2.33656861541327,0.322184721221892,-2.4531579514734,0.533089033601982,-2.38751096349264,0.408427040755332,-2.26868354131835,0.214559807622817,1000,0.75,0.138361528912106,0.185860958596393,0.176776679097443,0.22160129786272,0.150755658029776,0.191353483465413,0.140027997594099,0.187062698780822
"2898",2898,-2.28007375909163,0.351159048993309,-2.3689077359251,0.404979081367123,-2.34096933600235,0.414035088406053,-2.29232859282685,0.338621133311514,1000,0.75,0.135679678574037,0.179023607548121,0.169030837421691,0.216224974515211,0.147441945449024,0.186807441329397,0.142857133265611,0.184680233243858
"2899",2899,-2.30014757260471,0.0195219691065618,-2.10360379095891,-0.19308157990792,-2.27118823893336,0.036881986692634,-2.22182373634958,-0.0700660675276914,1000,0.75,0.124675716724498,0.187729009839064,0.147441946638983,0.226165614341355,0.134839962317816,0.195401666201369,0.131306423730662,0.19625994903476
"2900",2900,-2.12573068624793,-0.0553363129854076,-2.19986658679905,-0.116511828327328,-2.1709566505156,-0.0390069525980446,-2.16078718113377,-0.0592363111672479,1000,0.75,0.118714446212259,0.181381499404449,0.154303338168813,0.227128366218605,0.129099435148657,0.189466174050774,0.130188899516403,0.189253988599463
"2901",2901,-2.54382061702757,0.373361067395567,-2.58668934409792,0.366342349340864,-2.47539183014663,0.219898344686446,-2.5572273113676,0.364126451215253,1000,0.75,0.145677161591092,0.200763611875442,0.188982214788618,0.249058349549878,0.150755653218972,0.206705742348026,0.158113863655124,0.208610904256784
"2902",2902,-2.11375583252895,-0.140064933632582,-2.25479442915769,0.0953101798043343,-2.14006616349626,-0.103095509026969,-2.17512423033554,-0.0307771910263419,1000,0.75,0.115217628576222,0.184637192346354,0.149071188834494,0.218776689956542,0.129099435533665,0.189466171343529,0.128036871710138,0.189740031727596
"2903",2903,-2.18480316359956,0.283841466059841,-2.23907168727171,0.18601690076507,-2.18093093785011,0.203334969720663,-2.18925640768703,0.223143551314208,1000,0.75,0.125290792664669,0.172054754646291,0.160128140509424,0.215579110170184,0.134839961752493,0.179628283417757,0.133630610299107,0.179284277483633
"2904",2904,-2.31881211296454,0.142646158867253,-2.1998052239297,0.245360172424551,-2.25712271891727,0.152575256106365,-2.26484476501118,0.16859610501497,1000,0.75,0.129166994501887,0.185556476582727,0.152498558798797,0.207980308822071,0.136082751482945,0.188328612050864,0.136082751372186,0.188328612028863
"2905",2905,-2.33526850538227,0.21751422150033,-2.47137464356941,0.254892249628812,-2.32775583134059,0.130531254004407,-2.38646657697474,0.242207535218461,1000,0.75,0.132302801899203,0.186855980088616,0.179605288932917,0.239286551079321,0.140027998603765,0.196152388930797,0.144337556230587,0.196698928666782
"2906",2906,-2.32230714622682,0.30853456114861,-2.4119998789799,0.237764819868414,-2.34938915919184,0.283933859486763,-2.3067431031427,0.199902587274763,1000,0.75,0.136776646966564,0.184526387663974,0.176776679973499,0.232330069322525,0.144337556779803,0.191588994791321,0.144337555348002,0.191588994547774
"2907",2907,-1.97708687939777,-0.315976921945966,-1.9949522341229,-0.189268258790082,-1.95370745951533,-0.338621133311506,-1.98922400612456,-0.25481763125685,1000,0.75,0.109638840514931,0.178599908481398,0.136082751103798,0.204387678849798,0.117041136798041,0.184680228222887,0.118678155951876,0.18355474201554
"2908",2908,-2.11279365823109,0.0276062264322434,-2.15691685384812,0.133715030491172,-2.10173223157819,0.0122605155384332,-2.13910137808616,0.0882916490806678,1000,0.75,0.119806577992719,0.17398732692188,0.149071188047874,0.207498310478332,0.128036869680408,0.180339872851262,0.128036870755074,0.180339872812089
"2909",2909,-2.44879925779986,0.386869998767441,-2.31867123074566,0.394984218475067,-2.37335416388225,0.330003908764789,-2.40994361131454,0.40203013495399,1000,0.75,0.138871424784059,0.185593500275729,0.164398977783835,0.215076244516801,0.149071189135201,0.192737102753662,0.149071188607236,0.192737102595253
"2910",2910,-2.30076461817289,0.17227898238419,-2.18632528687817,-0.149049628938853,-2.26665308376797,0.0792229040240448,-2.34833111478223,0.228723531377069,1000,0.75,0.134682478485261,0.184533009831118,0.156173750027804,0.228403182450315,0.140027997622054,0.192747756896502,0.145864978679169,0.194087694038485
"2911",2911,-2.1262406416875,0.117718927605833,-2.00976162104184,0.0155847310167062,-2.14702098536964,0.205143099842271,-2.12425555746962,0.162150722494336,1000,0.75,0.121290499175462,0.170123934711454,0.138675043054388,0.196116123297897,0.130188905181012,0.176163719855051,0.129099438308262,0.175932877954139
"2912",2912,-2.43837660183403,0.259192108257311,-2.34993121359122,0.184611182773767,-2.46644458694825,0.345536097484932,-2.37868443653267,0.188894837683992,1000,0.75,0.146843784325757,0.192670848165623,0.17407763806922,0.228127487157846,0.156173748099069,0.201293985447871,0.152498555938461,0.199806088521779
